transaction_date,ticker,type,amount,state,industry,party,name
11/29/2022,LBRDK,Sale (Partial),"$100,000 ",CO,Television Services,Democrat,John W. Hickenlooper
11/29/2022,LBRDK,Purchase,"$100,000 ",CO,Television Services,Democrat,John W. Hickenlooper
11/30/2022,SYK,Sale (Full),"$15,000 ",AK,Medical/Dental Instruments,Republican,Dan Sullivan
11/30/2022,PYPL,Sale (Full),"$15,000 ",AK,Business Services,Republican,Dan Sullivan
11/30/2022,META,Sale (Full),"$15,000 ",AK,Internet and Information Services,Republican,Dan Sullivan
11/30/2022,MDT,Sale (Full),"$15,000 ",AK,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Republican,Dan Sullivan
11/30/2022,MLM,Sale (Full),"$15,000 ",AK,Building Materials,Republican,Dan Sullivan
11/30/2022,FFIV,Sale (Full),"$15,000 ",AK,EDP Services,Republican,Dan Sullivan
11/30/2022,ELAN,Sale (Full),"$15,000 ",AK,Biotechnology: Pharmaceutical Preparations,Republican,Dan Sullivan
11/30/2022,CMCSA,Sale (Full),"$15,000 ",AK,Television Services,Republican,Dan Sullivan
11/30/2022,BAX,Sale (Full),"$15,000 ",AK,Medical/Dental Instruments,Republican,Dan Sullivan
11/30/2022,GOOG,Sale (Partial),"$15,000 ",AK,"Computer Software: Programming, Data Processing",Republican,Dan Sullivan
11/30/2022,ADBE,Sale (Full),"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/30/2022,RPM,Sale (Partial),"$50,000 ",AK,Paints/Coatings,Republican,Dan Sullivan
11/22/2022,DIS,Purchase,"$15,000 ",AK,Services-Misc. Amusement & Recreation,Republican,Dan Sullivan
11/22/2022,NVDA,Purchase,"$15,000 ",AK,Semiconductors,Republican,Dan Sullivan
11/22/2022,MSFT,Purchase,"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/22/2022,META,Purchase,"$15,000 ",AK,Internet and Information Services,Republican,Dan Sullivan
11/22/2022,AAPL,Purchase,"$15,000 ",AK,Computer Manufacturing,Republican,Dan Sullivan
11/22/2022,AMZN,Purchase,"$15,000 ",AK,Catalog/Specialty Distribution,Republican,Dan Sullivan
11/22/2022,GOOG,Purchase,"$15,000 ",AK,"Computer Software: Programming, Data Processing",Republican,Dan Sullivan
11/22/2022,ADBE,Purchase,"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/22/2022,DIS,Purchase,"$15,000 ",AK,Services-Misc. Amusement & Recreation,Republican,Dan Sullivan
11/22/2022,NVDA,Purchase,"$15,000 ",AK,Semiconductors,Republican,Dan Sullivan
11/22/2022,MSFT,Purchase,"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/22/2022,META,Purchase,"$15,000 ",AK,Internet and Information Services,Republican,Dan Sullivan
11/22/2022,AAPL,Purchase,"$15,000 ",AK,Computer Manufacturing,Republican,Dan Sullivan
11/22/2022,AMZN,Purchase,"$15,000 ",AK,Catalog/Specialty Distribution,Republican,Dan Sullivan
11/22/2022,GOOG,Purchase,"$15,000 ",AK,"Computer Software: Programming, Data Processing",Republican,Dan Sullivan
11/22/2022,ADBE,Purchase,"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/22/2022,DIS,Purchase,"$15,000 ",AK,Services-Misc. Amusement & Recreation,Republican,Dan Sullivan
11/22/2022,NVDA,Purchase,"$15,000 ",AK,Semiconductors,Republican,Dan Sullivan
11/22/2022,MSFT,Purchase,"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/22/2022,META,Purchase,"$15,000 ",AK,Internet and Information Services,Republican,Dan Sullivan
11/22/2022,AAPL,Purchase,"$15,000 ",AK,Computer Manufacturing,Republican,Dan Sullivan
11/22/2022,AMZN,Purchase,"$15,000 ",AK,Catalog/Specialty Distribution,Republican,Dan Sullivan
11/22/2022,GOOG,Purchase,"$15,000 ",AK,"Computer Software: Programming, Data Processing",Republican,Dan Sullivan
11/22/2022,ADBE,Purchase,"$15,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/30/2022,ZTS,Purchase,"$15,000 ",AK,Major Pharmaceuticals,Republican,Dan Sullivan
11/30/2022,TJX,Purchase,"$15,000 ",AK,Clothing/Shoe/Accessory Stores,Republican,Dan Sullivan
11/30/2022,TMO,Purchase,"$15,000 ",AK,Industrial Machinery/Components,Republican,Dan Sullivan
11/30/2022,MSFT,Purchase,"$50,000 ",AK,Computer Software: Prepackaged Software,Republican,Dan Sullivan
11/30/2022,LRCX,Purchase,"$15,000 ",AK,Industrial Machinery/Components,Republican,Dan Sullivan
12/16/2022,N/A,N/A,,,,,Susan M. Collins
11/23/2022,TSM,Sale (Full),"$15,000 ",AL,Semiconductors,Republican,Tommy Tuberville
11/23/2022,TSM,Sale (Full),"$15,000 ",AL,Semiconductors,Republican,Tommy Tuberville
11/23/2022,MSFT,Sale (Full),"$50,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
11/23/2022,MSFT,Purchase,"$15,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
11/22/2022,INTC,Sale (Full),"$50,000 ",AL,Semiconductors,Republican,Tommy Tuberville
11/22/2022,MSFT,Sale (Partial),"$250,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
11/22/2022,F,Sale (Full),"$250,000 ",AL,Auto Manufacturing,Republican,Tommy Tuberville
11/17/2022,F,Purchase,"$250,000 ",AL,Auto Manufacturing,Republican,Tommy Tuberville
11/9/2022,INTC,Purchase,"$250,000 ",AL,Semiconductors,Republican,Tommy Tuberville
11/8/2022,PYPL,Sale (Full),"$15,000 ",AL,Business Services,Republican,Tommy Tuberville
11/8/2022,PYPL,Sale (Full),"$15,000 ",AL,Business Services,Republican,Tommy Tuberville
11/8/2022,PYPL,Sale (Full),"$100,000 ",AL,Business Services,Republican,Tommy Tuberville
11/8/2022,PYPL,Sale (Partial),"$250,000 ",AL,Business Services,Republican,Tommy Tuberville
11/8/2022,ATVI,Purchase,"$250,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
11/7/2022,PYPL,Purchase,"$250,000 ",AL,Business Services,Republican,Tommy Tuberville
11/3/2022,CLF,Purchase,"$100,000 ",AL,Precious Metals,Republican,Tommy Tuberville
11/1/2022,NU,Purchase,"$15,000 ",AL,Finance: Consumer Services,Republican,Tommy Tuberville
11/1/2022,CLF,Purchase,"$15,000 ",AL,Precious Metals,Republican,Tommy Tuberville
11/8/2022,X,Sale (Full),"$15,000 ",AL,Steel/Iron Ore,Republican,Tommy Tuberville
11/29/2022,WIW,Sale (Full),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
11/29/2022,GBIL,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
11/29/2022,WIW,Sale (Full),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
11/29/2022,GBIL,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
11/15/2022,WIW,Sale (Full),"$50,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
11/15/2022,GBIL,Purchase,"$50,000 ",DE,,Democrat,Thomas R. Carper
11/8/2022,LUBYX,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
11/8/2022,WIW,Sale (Full),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
11/8/2022,LDP,Sale (Full),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
11/8/2022,GBIL,Purchase,"$50,000 ",DE,,Democrat,Thomas R. Carper
11/23/2022,BATRK,Sale (Partial),"$250,000 ",CO,Movies/Entertainment,Democrat,John W. Hickenlooper
11/23/2022,BATRK,Purchase,"$100,000 ",CO,Movies/Entertainment,Democrat,John W. Hickenlooper
11/14/2022,LBRDA,Sale (Partial),"$100,000 ",CO,Television Services,Democrat,John W. Hickenlooper
11/14/2022,LBRDA,Purchase,"$50,000 ",CO,Television Services,Democrat,John W. Hickenlooper
11/21/2022,BATRA,Sale (Partial),"$50,000 ",CO,Broadcasting,Democrat,John W. Hickenlooper
11/21/2022,BATRA,Purchase,"$15,000 ",CO,Broadcasting,Democrat,John W. Hickenlooper
11/21/2022,BATRK,Sale (Partial),"$50,000 ",CO,Movies/Entertainment,Democrat,John W. Hickenlooper
11/21/2022,BATRK,Purchase,"$15,000 ",CO,Movies/Entertainment,Democrat,John W. Hickenlooper
11/23/2022,N/A,N/A,,,,,Rick Scott
10/28/2022,MSFT,Sale (Full),"$15,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
10/31/2022,CLF,Purchase,"$50,000 ",AL,Precious Metals,Republican,Tommy Tuberville
10/28/2022,MSFT,Sale (Full),"$15,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
10/28/2022,MSFT,Sale (Full),"$15,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
10/24/2022,MSFT,Purchase,"$50,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
10/13/2022,NU,Purchase,"$50,000 ",AL,Finance: Consumer Services,Republican,Tommy Tuberville
10/13/2022,MSFT,Purchase,"$500,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
10/11/2022,NU,Purchase,"$15,000 ",AL,Finance: Consumer Services,Republican,Tommy Tuberville
10/6/2022,XOM,Sale (Full),"$50,000 ",AL,Integrated oil Companies,Republican,Tommy Tuberville
10/6/2022,CVX,Sale (Full),"$50,000 ",AL,Integrated oil Companies,Republican,Tommy Tuberville
10/6/2022,X,Sale (Full),"$15,000 ",AL,Steel/Iron Ore,Republican,Tommy Tuberville
10/6/2022,X,Sale (Full),"$50,000 ",AL,Steel/Iron Ore,Republican,Tommy Tuberville
10/6/2022,NU,Purchase,"$15,000 ",AL,Finance: Consumer Services,Republican,Tommy Tuberville
10/6/2022,VCTR,Purchase,"$15,000 ",AL,Investment Managers,Republican,Tommy Tuberville
10/6/2022,VCTR,Purchase,"$15,000 ",AL,Investment Managers,Republican,Tommy Tuberville
10/6/2022,VCTR,Purchase,"$15,000 ",AL,Investment Managers,Republican,Tommy Tuberville
10/6/2022,VRTX,Purchase,"$15,000 ",AL,Major Pharmaceuticals,Republican,Tommy Tuberville
10/6/2022,TREX,Purchase,"$15,000 ",AL,,Republican,Tommy Tuberville
10/6/2022,SCI,Purchase,"$15,000 ",AL,Other Consumer Services,Republican,Tommy Tuberville
10/6/2022,RELX,Purchase,"$15,000 ",AL,Business Services,Republican,Tommy Tuberville
10/6/2022,RH,Purchase,"$15,000 ",AL,Other Specialty Stores,Republican,Tommy Tuberville
10/6/2022,PHM,Purchase,"$15,000 ",AL,Homebuilding,Republican,Tommy Tuberville
10/6/2022,PAYC,Purchase,"$15,000 ",AL,,Republican,Tommy Tuberville
10/6/2022,GIS,Purchase,"$15,000 ",AL,Packaged Foods,Republican,Tommy Tuberville
10/6/2022,GLPI,Purchase,"$15,000 ",AL,Real Estate Investment Trusts,Republican,Tommy Tuberville
10/6/2022,RACE,Purchase,"$15,000 ",AL,,Republican,Tommy Tuberville
10/6/2022,XOM,Purchase,"$100,000 ",AL,Integrated oil Companies,Republican,Tommy Tuberville
10/6/2022,EXR,Purchase,"$15,000 ",AL,Real Estate Investment Trusts,Republican,Tommy Tuberville
10/6/2022,ETSY,Purchase,"$15,000 ",AL,Business Services,Republican,Tommy Tuberville
10/6/2022,ELS,Purchase,"$15,000 ",AL,Real Estate Investment Trusts,Republican,Tommy Tuberville
10/6/2022,DQ,Purchase,"$15,000 ",AL,Semiconductors,Republican,Tommy Tuberville
10/6/2022,CROX,Purchase,"$15,000 ",AL,Shoe Manufacturing,Republican,Tommy Tuberville
10/6/2022,CSCO,Purchase,"$15,000 ",AL,Computer Communications Equipment,Republican,Tommy Tuberville
10/6/2022,AMGN,Purchase,"$15,000 ",AL,Biotechnology: Biological Products (No Diagnostic Substances),Republican,Tommy Tuberville
10/5/2022,AMT,Purchase,"$15,000 ",AL,Real Estate Investment Trusts,Republican,Tommy Tuberville
10/5/2022,ZTS,Sale (Full),"$15,000 ",AL,Major Pharmaceuticals,Republican,Tommy Tuberville
10/5/2022,WIT,Sale (Full),"$15,000 ",AL,EDP Services,Republican,Tommy Tuberville
10/5/2022,SEIC,Sale (Full),"$15,000 ",AL,Investment Bankers/Brokers/Service,Republican,Tommy Tuberville
10/5/2022,RMD,Sale (Full),"$15,000 ",AL,Medical/Dental Instruments,Republican,Tommy Tuberville
10/5/2022,TROW,Sale (Full),"$15,000 ",AL,Investment Bankers/Brokers/Service,Republican,Tommy Tuberville
10/5/2022,NOC,Sale (Full),"$15,000 ",AL,Industrial Machinery/Components,Republican,Tommy Tuberville
10/5/2022,NVDA,Sale (Full),"$15,000 ",AL,Semiconductors,Republican,Tommy Tuberville
10/5/2022,MNST,Sale (Full),"$15,000 ",AL,Beverages (Production/Distribution),Republican,Tommy Tuberville
10/5/2022,MSFT,Sale (Partial),"$250,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
10/5/2022,MASI,Sale (Full),"$15,000 ",AL,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Republican,Tommy Tuberville
10/5/2022,MKTX,Sale (Full),"$15,000 ",AL,Investment Bankers/Brokers/Service,Republican,Tommy Tuberville
10/5/2022,IDXX,Sale (Full),"$15,000 ",AL,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Republican,Tommy Tuberville
10/5/2022,HON,Sale (Full),"$15,000 ",AL,Aerospace,Republican,Tommy Tuberville
10/5/2022,GGG,Sale (Full),"$15,000 ",AL,Fluid Controls,Republican,Tommy Tuberville
10/5/2022,IT,Sale (Full),"$15,000 ",AL,Other Consumer Services,Republican,Tommy Tuberville
10/5/2022,GRMN,Sale (Full),"$15,000 ",AL,Industrial Machinery/Components,Republican,Tommy Tuberville
10/5/2022,FAST,Sale (Full),"$15,000 ",AL,RETAIL: Building Materials,Republican,Tommy Tuberville
10/5/2022,EL,Sale (Full),"$15,000 ",AL,Package Goods/Cosmetics,Republican,Tommy Tuberville
10/5/2022,DHI,Sale (Full),"$15,000 ",AL,,Republican,Tommy Tuberville
10/5/2022,CHD,Sale (Full),"$15,000 ",AL,Package Goods/Cosmetics,Republican,Tommy Tuberville
10/5/2022,AMAT,Sale (Full),"$15,000 ",AL,Semiconductors,Republican,Tommy Tuberville
10/5/2022,ALGN,Sale (Full),"$15,000 ",AL,Industrial Specialties,Republican,Tommy Tuberville
10/5/2022,APD,Sale (Full),"$15,000 ",AL,Major Chemicals,Republican,Tommy Tuberville
10/4/2022,MRO,Sale (Full),"$15,000 ",AL,Oil & Gas Production,Republican,Tommy Tuberville
10/4/2022,OXY,Sale (Full),"$15,000 ",AL,Oil & Gas Production,Republican,Tommy Tuberville
10/4/2022,OXY,Sale (Full),"$15,000 ",AL,Oil & Gas Production,Republican,Tommy Tuberville
10/4/2022,OXY,Sale (Full),"$15,000 ",AL,Oil & Gas Production,Republican,Tommy Tuberville
10/4/2022,OXY,Purchase,"$15,000 ",AL,Oil & Gas Production,Republican,Tommy Tuberville
10/25/2022,FTBFX,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
10/25/2022,FDX,Sale (Full),"$15,000 ",AL,Air Freight/Delivery Services,Republican,Tommy Tuberville
10/27/2022,BMN,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,MBXIX,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,GSMYX,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,SBPYX,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,FCPIX,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,VZ,Sale (Full),"$15,000 ",DE,Telecommunications Equipment,Democrat,Thomas R. Carper
10/17/2022,CVS,Purchase,"$15,000 ",DE,Medical/Nursing Services,Democrat,Thomas R. Carper
10/17/2022,DLR,Sale (Full),"$15,000 ",DE,Real Estate Investment Trusts,Democrat,Thomas R. Carper
10/17/2022,TSM,Purchase,"$15,000 ",DE,Semiconductors,Democrat,Thomas R. Carper
10/17/2022,MPW,Purchase,"$15,000 ",DE,Real Estate Investment Trusts,Democrat,Thomas R. Carper
10/17/2022,SRVR,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,LDP,Sale (Full),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
10/17/2022,EFAD,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,GMRE,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,JHEM,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/17/2022,ABT,Purchase,"$15,000 ",DE,Major Pharmaceuticals,Democrat,Thomas R. Carper
10/17/2022,DIS,Sale (Full),"$15,000 ",DE,Services-Misc. Amusement & Recreation,Democrat,Thomas R. Carper
10/17/2022,INTC,Sale (Full),"$15,000 ",DE,Semiconductors,Democrat,Thomas R. Carper
10/10/2022,HDGE,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/10/2022,HDGE,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/10/2022,PSQ,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/10/2022,HDGE,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/10/2022,HDGE,Purchase,"$50,000 ",DE,,Democrat,Thomas R. Carper
10/5/2022,PSQ,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/5/2022,PSQ,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/5/2022,SH,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
10/5/2022,HDGE,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
10/5/2022,PSQ,Sale (Full),"$50,000 ",DE,,Democrat,Thomas R. Carper
10/4/2022,HQL,Sale (Full),"$15,000 ",DE,Investment Managers,Democrat,Thomas R. Carper
10/4/2022,NID,Sale (Full),"$50,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
10/4/2022,SBIO,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/30/2022,FIVE,Sale (Full),"$15,000 ",AK,Department/Specialty Retail Stores,Republican,Dan Sullivan
10/28/2022,N/A,N/A,,,,,Rick Scott
9/20/2022,MSFT,Sale (Partial),"$15,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
9/20/2022,X,Sale (Partial),"$15,000 ",AL,Steel/Iron Ore,Republican,Tommy Tuberville
9/19/2022,X,Purchase,"$250,000 ",AL,Steel/Iron Ore,Republican,Tommy Tuberville
9/19/2022,MSFT,Purchase,"$500,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
9/19/2022,ARKK,Purchase,"$15,000 ",AL,,Republican,Tommy Tuberville
9/12/2022,F,Sale (Full),"$50,000 ",AL,Auto Manufacturing,Republican,Tommy Tuberville
9/12/2022,F,Purchase,"$15,000 ",AL,Auto Manufacturing,Republican,Tommy Tuberville
9/12/2022,F,Purchase,"$15,000 ",AL,Auto Manufacturing,Republican,Tommy Tuberville
9/7/2022,ECOM,Sale (Full),"$1,000,000 ",AL,,Republican,Tommy Tuberville
9/7/2022,ARKK,Purchase,"$100,000 ",AL,,Republican,Tommy Tuberville
9/6/2022,NU,Purchase,"$15,000 ",AL,Finance: Consumer Services,Republican,Tommy Tuberville
10/7/2022,N/A,N/A,,,,,John Boozman
9/19/2022,SH,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
9/19/2022,SH,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
9/19/2022,SH,Sale (Full),"$50,000 ",DE,,Democrat,Thomas R. Carper
9/8/2022,SQM,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
9/6/2022,WFC,Purchase,"$15,000 ",KY,Major Banks,Republican,Mitch Mcconnell
9/16/2022,N/A,N/A,,,,,Susan M. Collins
8/1/2022,IVV,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,EFAV,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,XLY,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,VTRS,Sale (Full),"$15,000 ",AL,Major Pharmaceuticals,Republican,Tommy Tuberville
8/1/2022,ABNFX,Purchase,"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,RSP,Purchase,"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,IDV,Purchase,"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,DHS,Purchase,"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,PCNNX,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,JHCBX,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,ORCL,Sale (Full),"$15,000 ",AL,Computer Software: Prepackaged Software,Republican,Tommy Tuberville
8/1/2022,XLC,Sale (Full),"$50,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,TSCO,Sale (Full),"$15,000 ",AL,RETAIL: Building Materials,Republican,Tommy Tuberville
8/1/2022,MUB,Purchase,"$100,000 ",AL,,Republican,Tommy Tuberville
8/1/2022,OC,Purchase,"$50,000 ",AL,,Republican,Tommy Tuberville
8/26/2022,SSYS,Sale (Full),"$100,000 ",AL,Computer peripheral equipment,Republican,Tommy Tuberville
8/25/2022,ARKK,Purchase,"$100,000 ",AL,,Republican,Tommy Tuberville
8/18/2022,MRO,Purchase,"$15,000 ",AL,Oil & Gas Production,Republican,Tommy Tuberville
8/12/2022,X,Purchase,"$15,000 ",AL,Steel/Iron Ore,Republican,Tommy Tuberville
8/5/2022,INTC,Purchase,"$15,000 ",AL,Semiconductors,Republican,Tommy Tuberville
8/5/2022,INTC,Purchase,"$250,000 ",AL,Semiconductors,Republican,Tommy Tuberville
8/3/2022,CLF,Sale (Full),"$15,000 ",AL,Precious Metals,Republican,Tommy Tuberville
8/3/2022,PYPL,Sale (Full),"$50,000 ",AL,Business Services,Republican,Tommy Tuberville
8/18/2022,SQM,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/18/2022,FAST,Sale (Full),"$15,000 ",DE,RETAIL: Building Materials,Democrat,Thomas R. Carper
8/10/2022,MBXIX,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,LUBYX,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,GSIMX,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,GSMYX,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,FCPIX,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,IJS,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,JHMM,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,WIW,Sale (Partial),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
8/10/2022,IVV,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,LGI,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,KRE,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,CDL,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,CFA,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,PRF,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,EELV,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,SPGP,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,SRVR,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,CEF,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,GLD,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,GNR,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,CIBR,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,LDP,Sale (Partial),"$15,000 ",DE,Finance Companies,Democrat,Thomas R. Carper
8/10/2022,QTEC,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,GDXJ,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,MOO,Sale (Partial),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,GSSC,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,SMDV,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,DGRS,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,FINX,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,EFAD,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,FDRR,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,FQAL,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/10/2022,JHEM,Purchase,"$15,000 ",DE,,Democrat,Thomas R. Carper
8/9/2022,FIASX,Sale (Full),"$50,000 ",DE,,Democrat,Thomas R. Carper
8/19/2022,BKEPP,Sale (Full),"$50,000 ",TN,,Republican,Bill Hagerty
7/20/2022,HR,Exchange,"$15,000 ",MI,Real Estate Investment Trusts,Democrat,Gary C. Peters
8/18/2022,N/A,N/A,,,,,Mark R. Warner
8/15/2022,N/A,N/A,,,,,Rick Scott
7/18/2022,CLF,Purchase,"$100,000 ",AL,Precious Metals,Republican,Tommy Tuberville
7/14/2022,ECOM,Purchase,"$250,000 ",AL,,Republican,Tommy Tuberville
7/11/2022,GWW,Purchase,"$15,000 ",WV,Office Equipment/Supplies/Services,Republican,Shelley Moore Capito
